studyName,"Datetime GMT","Latitude dec. deg. (º)","Longitude dec. deg. (º)","Depth (m)","Phosphate (µmol/L)","Silicate (µmol/L)","Nitrite and Nitrate (µmol/L)"
PAL1213,"2012-10-31 11:00:00",-64.7795,-64.0725,40,1.6,70.545,29.445
PAL1213,"2012-11-07 11:00:00",-64.8138333,-64.04166667,0,1.807,65.12,26.478
PAL1213,"2012-11-07 11:00:00",-64.7795,-64.0725,5,1.817,67.242,27.11
PAL1213,"2012-11-07 11:00:00",-64.7795,-64.0725,10,1.808,62.55,27.027
PAL1213,"2012-11-07 11:00:00",-64.7795,-64.0725,20,2.002,66.896,29.768
PAL1213,"2012-11-07 11:00:00",-64.7795,-64.0725,30,2.158,69.846,31.154
PAL1213,"2012-11-07 11:00:00",-64.7795,-64.0725,40,2.15,71.054,32.921
PAL1213,"2012-11-07 11:00:00",-64.7795,-64.0725,50,2.203,66.964,31.655
PAL1213,"2012-11-10 12:00:00",-64.8138333,-64.04166667,0,1.566,63.793,24.203
PAL1213,"2012-11-10 12:00:00",-64.7795,-64.0725,5,1.36,64.722,24.295
PAL1213,"2012-11-10 12:00:00",-64.7795,-64.0725,10,0.66,64.283,26.417
PAL1213,"2012-11-10 12:00:00",-64.7795,-64.0725,20,0.72,62.002,27.465
PAL1213,"2012-11-10 12:00:00",-64.7795,-64.0725,30,1.828,65.407,27.406
PAL1213,"2012-11-10 12:00:00",-64.7795,-64.0725,40,1.06,67.973,26.534
PAL1213,"2012-11-10 12:00:00",-64.7795,-64.0725,50,2.013,68.212,28.934
PAL1213,"2012-11-14 12:30:00",-64.8138333,-64.04166667,0,1.789,63.224,26.326
PAL1213,"2012-11-14 12:30:00",-64.7795,-64.0725,5,0.66,62.842,25.789
PAL1213,"2012-11-14 12:30:00",-64.7795,-64.0725,10,1.753,61.0445,26.707
PAL1213,"2012-11-14 12:30:00",-64.7795,-64.0725,20,0.94,61.309,27.073
PAL1213,"2012-11-14 12:30:00",-64.7795,-64.0725,30,0.88,63.277,26.82
PAL1213,"2012-11-14 12:30:00",-64.7795,-64.0725,40,1.824,62.523,26.649
PAL1213,"2012-11-14 12:30:00",-64.7795,-64.0725,50,1.1135,61.1595,27.085
PAL1213,"2012-11-16 12:10:00",-64.8138333,-64.04166667,0,1.0705,60.594,27.716
PAL1213,"2012-11-16 12:10:00",-64.7795,-64.0725,5,1.747,66.303,24.918
PAL1213,"2012-11-16 12:10:00",-64.7795,-64.0725,10,1.88,61.8345,28.36
PAL1213,"2012-11-16 12:10:00",-64.7795,-64.0725,20,1.734,64.955,25.902
PAL1213,"2012-11-16 12:10:00",-64.7795,-64.0725,30,1.855,65.433,27.33
PAL1213,"2012-11-16 12:10:00",-64.7795,-64.0725,40,1.932,66.235,28.341
PAL1213,"2012-11-16 12:10:00",-64.7795,-64.0725,50,1.879,67.954,27.3915
PAL1213,"2012-11-19 11:30:00",-64.8138333,-64.04166667,0,0.74,63.895,23.691
PAL1213,"2012-11-19 11:30:00",-64.7795,-64.0725,5,1.529,64.85,22.489
PAL1213,"2012-11-19 11:30:00",-64.7795,-64.0725,10,1.504,58.1,22.71
PAL1213,"2012-11-19 11:30:00",-64.7795,-64.0725,20,0.92,64.593,25.858
PAL1213,"2012-11-19 11:30:00",-64.7795,-64.0725,30,1.117,64.029,17.45
PAL1213,"2012-11-19 11:30:00",-64.7795,-64.0725,40,1.949,65.538,27.722
PAL1213,"2012-11-19 11:30:00",-64.7795,-64.0725,50,1.98,63.889,29.181
PAL1213,"2012-11-22 11:15:00",-64.8138333,-64.04166667,0,1.331,62.434,19.705
PAL1213,"2012-11-22 11:15:00",-64.7795,-64.0725,5,1.404,61.709,20.39
PAL1213,"2012-11-22 11:15:00",-64.7795,-64.0725,10,-999,-999,-999
PAL1213,"2012-11-22 11:15:00",-64.7795,-64.0725,20,2.011,64.647,28.877
PAL1213,"2012-11-22 11:15:00",-64.7795,-64.0725,30,2.033,62.776,29.94
PAL1213,"2012-11-22 11:15:00",-64.7795,-64.0725,40,2.076,66.37,29.098
PAL1213,"2012-11-22 11:15:00",-64.7795,-64.0725,50,2.06,68.082,28.77
PAL1213,"2012-11-27 10:30:00",-64.8138333,-64.04166667,0,0.261,50.267,1.258
PAL1213,"2012-11-27 10:30:00",-64.7795,-64.0725,5,0.388,51.449,3.932
PAL1213,"2012-11-27 10:30:00",-64.7795,-64.0725,10,-999,56.31,7.5585
PAL1213,"2012-11-27 10:30:00",-64.7795,-64.0725,20,1.15,57.598,19.096
PAL1213,"2012-11-27 10:30:00",-64.7795,-64.0725,30,1.16,66.223,25.82
PAL1213,"2012-11-27 10:30:00",-64.7795,-64.0725,40,2.189,62.293,31.216
PAL1213,"2012-11-27 10:30:00",-64.7795,-64.0725,50,2.108,67.371,29.147
PAL1213,"2012-11-30 10:10:00",-64.8138333,-64.04166667,0,0.116,48.348,-0.112
PAL1213,"2012-11-30 10:10:00",-64.7795,-64.0725,5,0.141,49.394,0.41
PAL1213,"2012-11-30 10:10:00",-64.7795,-64.0725,10,0.04,50.481,13.519
PAL1213,"2012-11-30 10:10:00",-64.7795,-64.0725,20,0.16,57.846,18.977
PAL1213,"2012-11-30 10:10:00",-64.7795,-64.0725,30,0.58,59.767,27.605
PAL1213,"2012-11-30 10:10:00",-64.7795,-64.0725,40,1.829,65.779,26.804
PAL1213,"2012-11-30 10:10:00",-64.7795,-64.0725,50,1.24,67.072,25.273
PAL1213,"2012-12-04 10:45:00",-64.8138333,-64.04166667,0,0.12,51.792,2.476
PAL1213,"2012-12-04 10:45:00",-64.7795,-64.0725,5,1.049,55.512,15.7
PAL1213,"2012-12-04 10:45:00",-64.7795,-64.0725,10,0.903,56.809,18.364
PAL1213,"2012-12-04 10:45:00",-64.7795,-64.0725,20,1.635,64.782,23.7375
PAL1213,"2012-12-04 10:45:00",-64.7795,-64.0725,30,1.3,67.65,29.015
PAL1213,"2012-12-04 10:45:00",-64.7795,-64.0725,40,2.068,67.567,28.172
PAL1213,"2012-12-04 10:45:00",-64.7795,-64.0725,50,1.4345,64.9905,2.448
PAL1213,"2012-12-07 10:30:00",-64.8138333,-64.04166667,0,0.327,53.636,3.148
PAL1213,"2012-12-07 10:30:00",-64.7795,-64.0725,5,0.539,53.043,5.986
PAL1213,"2012-12-07 10:30:00",-64.7795,-64.0725,10,0.834,55.545,12.718
PAL1213,"2012-12-07 10:30:00",-64.7795,-64.0725,20,1.985,66.784,27.775
PAL1213,"2012-12-07 10:30:00",-64.7795,-64.0725,30,2.081,68.977,29.804
PAL1213,"2012-12-07 10:30:00",-64.7795,-64.0725,40,1.65,69.4,29.187
PAL1213,"2012-12-07 10:30:00",-64.7795,-64.0725,50,1.651,71.247,29.454
PAL1213,"2012-12-10 10:10:00",-64.8138333,-64.04166667,0,0.125,45.891,-0.145
PAL1213,"2012-12-10 10:10:00",-64.7795,-64.0725,5,0.16,47.9265,1.525
PAL1213,"2012-12-10 10:10:00",-64.7795,-64.0725,10,0.06,50.795,3.705
PAL1213,"2012-12-10 10:10:00",-64.7795,-64.0725,20,1.776,62.513,26.187
PAL1213,"2012-12-10 10:10:00",-64.7795,-64.0725,30,1.956,69.404,27.0155
PAL1213,"2012-12-10 10:10:00",-64.7795,-64.0725,40,2.11,67.493,29.621
PAL1213,"2012-12-10 10:10:00",-64.7795,-64.0725,50,2.171,69.5585,32.088
PAL1213,"2012-12-13 10:10:00",-64.8138333,-64.04166667,0,0.449,50.2625,5.269
PAL1213,"2012-12-13 10:10:00",-64.7795,-64.0725,5,0.06,55.556,8.48
PAL1213,"2012-12-13 10:10:00",-64.7795,-64.0725,10,1.347,59.819,15.65
PAL1213,"2012-12-13 10:10:00",-64.7795,-64.0725,20,1.823,62.7755,24.086
PAL1213,"2012-12-13 10:10:00",-64.7795,-64.0725,30,2.004,63.2535,27.057
PAL1213,"2012-12-13 10:10:00",-64.7795,-64.0725,40,2.091,69.128,28.647
PAL1213,"2012-12-13 10:10:00",-64.7795,-64.0725,50,2.319,67.649,36.151
PAL1213,"2012-12-17 10:40:00",-64.8138333,-64.04166667,0,1.571,61.81,19.082
PAL1213,"2012-12-17 10:40:00",-64.7795,-64.0725,5,1.709,60.124,21.634
PAL1213,"2012-12-17 10:40:00",-64.7795,-64.0725,10,1.666,58.525,21.509
PAL1213,"2012-12-17 10:40:00",-64.7795,-64.0725,20,1.803,59.921,23.556
PAL1213,"2012-12-17 10:40:00",-64.7795,-64.0725,30,2.008,62.698,26.94
PAL1213,"2012-12-17 10:40:00",-64.7795,-64.0725,40,2.105,67.2005,27.885
PAL1213,"2012-12-17 10:40:00",-64.7795,-64.0725,50,2.019,63.939,28.187
PAL1213,"2012-12-20 11:40:00",-64.8138333,-64.04166667,0,1.556,56.761,18.45
PAL1213,"2012-12-20 11:40:00",-64.7795,-64.0725,5,1.305,59.079,20.191
PAL1213,"2012-12-20 11:40:00",-64.7795,-64.0725,10,1.846,63.638,23.526
PAL1213,"2012-12-20 11:40:00",-64.7795,-64.0725,20,2.013,66.48,26.494
PAL1213,"2012-12-20 11:40:00",-64.7795,-64.0725,30,2.052,66.833,27.822
PAL1213,"2012-12-20 11:40:00",-64.7795,-64.0725,40,2.093,69.222,28.458
PAL1213,"2012-12-20 11:40:00",-64.7795,-64.0725,50,1.36,66.454,27.003
PAL1213,"2012-12-23 09:45:00",-64.8138333,-64.04166667,0,1.613,59.406,18.479
PAL1213,"2012-12-23 09:45:00",-64.7795,-64.0725,5,0.72,61.009,19.931
PAL1213,"2012-12-23 09:45:00",-64.7795,-64.0725,10,1.841,62.569,24.629
PAL1213,"2012-12-23 09:45:00",-64.7795,-64.0725,20,1.964,64.77,26.41
PAL1213,"2012-12-23 09:45:00",-64.7795,-64.0725,30,2.035,66.998,28.119
PAL1213,"2012-12-23 09:45:00",-64.7795,-64.0725,40,2.188,68.861,29.721
PAL1213,"2012-12-23 09:45:00",-64.7795,-64.0725,50,2.155,67.817,28.97
PAL1213,"2012-12-27 09:30:00",-64.8138333,-64.04166667,0,1.725,57.849,20.709
PAL1213,"2012-12-27 09:30:00",-64.7795,-64.0725,5,1.72,63.904,22.1905
PAL1213,"2012-12-27 09:30:00",-64.7795,-64.0725,10,1.507,64.93,23.6925
PAL1213,"2012-12-27 09:30:00",-64.7795,-64.0725,20,2.019,67.156,27.527
PAL1213,"2012-12-27 09:30:00",-64.7795,-64.0725,30,2.051,66.438,29.882
PAL1213,"2012-12-27 09:30:00",-64.7795,-64.0725,40,2.192,70.156,29.43
PAL1213,"2012-12-27 09:30:00",-64.7795,-64.0725,50,2.215,67.158,29.324
PAL1213,"2012-12-31 12:00:00",-64.8138333,-64.04166667,0,1.553,59.265,19.564
PAL1213,"2012-12-31 12:00:00",-64.7795,-64.0725,5,1.3115,58.876,28.043
PAL1213,"2012-12-31 12:00:00",-64.7795,-64.0725,10,1.777,60.168,22.906
PAL1213,"2012-12-31 12:00:00",-64.7795,-64.0725,20,1.848,65.091,25.09
PAL1213,"2012-12-31 12:00:00",-64.7795,-64.0725,30,2.069,66.028,28.773
PAL1213,"2012-12-31 12:00:00",-64.7795,-64.0725,40,1.34,69.538,21.366
PAL1213,"2012-12-31 12:00:00",-64.7795,-64.0725,50,2.142,66.807,30.02
PAL1213,"2013-01-02 10:40:00",-64.8138333,-64.04166667,0,1.757,57.2185,25.286
PAL1213,"2013-01-02 10:40:00",-64.7795,-64.0725,5,1.542,58.421,18.967
PAL1213,"2013-01-02 10:40:00",-64.7795,-64.0725,10,1.638,60.1145,21.438
PAL1213,"2013-01-02 10:40:00",-64.7795,-64.0725,20,1.2895,66.075,27.818
PAL1213,"2013-01-02 10:40:00",-64.7795,-64.0725,30,1.5,68.601,19.115
PAL1213,"2013-01-02 10:40:00",-64.7795,-64.0725,40,2.121,67.374,29.323
PAL1213,"2013-01-02 10:40:00",-64.7795,-64.0725,50,2.221,68.754,29.719
PAL1213,"2013-01-08 09:00:00",-64.8138333,-64.04166667,0,1.709,62.805,23.585
PAL1213,"2013-01-08 09:00:00",-64.7795,-64.0725,5,1.737,62.3755,23.811
PAL1213,"2013-01-08 09:00:00",-64.7795,-64.0725,10,1.774,62.8055,24.242
PAL1213,"2013-01-08 09:00:00",-64.7795,-64.0725,20,2.055,67.928,27.992
PAL1213,"2013-01-08 09:00:00",-64.7795,-64.0725,30,1.756,70.786,26.509
PAL1213,"2013-01-08 09:00:00",-64.7795,-64.0725,40,2.049,70.6205,28.0965
PAL1213,"2013-01-08 09:00:00",-64.7795,-64.0725,50,2.047,65.441,28.301
PAL1213,"2013-01-11 09:40:00",-64.8138333,-64.04166667,0,1.49,61.636,20.163
PAL1213,"2013-01-11 09:40:00",-64.7795,-64.0725,5,1.319,58.437,25.876
PAL1213,"2013-01-11 09:40:00",-64.7795,-64.0725,10,1.485,56.0785,20.667
PAL1213,"2013-01-11 09:40:00",-64.7795,-64.0725,20,1.572,57.773,21.225
PAL1213,"2013-01-11 09:40:00",-64.7795,-64.0725,30,1.791,61.6645,23.527
PAL1213,"2013-01-11 09:40:00",-64.7795,-64.0725,40,2.198,63.0045,30.315
PAL1213,"2013-01-11 09:40:00",-64.7795,-64.0725,50,2.002,67.192,26.939
PAL1213,"2013-01-14 11:45:00",-64.8138333,-64.04166667,0,1.415,59.101,18.876
PAL1213,"2013-01-14 11:45:00",-64.7795,-64.0725,5,1.462,57.919,19.719
PAL1213,"2013-01-14 11:45:00",-64.7795,-64.0725,10,1.15,57.374,26.829
PAL1213,"2013-01-14 11:45:00",-64.7795,-64.0725,20,1.834,64.509,24.172
PAL1213,"2013-01-14 11:45:00",-64.7795,-64.0725,30,1.861,66.6755,27.103
PAL1213,"2013-01-14 11:45:00",-64.7795,-64.0725,40,1.972,65.291,27.946
PAL1213,"2013-01-14 11:45:00",-64.7795,-64.0725,50,2.067,68.642,28.106
PAL1213,"2013-01-17 09:30:00",-64.8138333,-64.04166667,0,1.498,60.312,19.67
PAL1213,"2013-01-17 09:30:00",-64.7795,-64.0725,5,1.663,64.068,21.542
PAL1213,"2013-01-17 09:30:00",-64.7795,-64.0725,10,1.739,61.1075,24.099
PAL1213,"2013-01-17 09:30:00",-64.7795,-64.0725,20,2.178,68.804,30.23
PAL1213,"2013-01-17 09:30:00",-64.7795,-64.0725,30,2.264,65.478,28.548
PAL1213,"2013-01-17 09:30:00",-64.7795,-64.0725,40,2.243,70.9275,31.385
PAL1213,"2013-01-17 09:30:00",-64.7795,-64.0725,50,2.162,69.56,29.8
PAL1213,"2013-01-21 10:30:00",-64.7795,-64.0725,50,2.024,68.192,27.109
PAL1213,"2013-01-21 10:30:00",-64.8138333,-64.04166667,0,1.64,59.403,21.974
PAL1213,"2013-01-21 10:30:00",-64.7795,-64.0725,5,1.446,61.992,21.4705
PAL1213,"2013-01-21 10:30:00",-64.7795,-64.0725,10,1.718,60.363,23.163
PAL1213,"2013-01-21 10:30:00",-64.7795,-64.0725,20,1.766,58.95,24.273
PAL1213,"2013-01-21 10:30:00",-64.7795,-64.0725,30,1.765,63.111,23.902
PAL1213,"2013-01-21 10:30:00",-64.7795,-64.0725,40,1.1035,65.53,21.115
PAL1213,"2013-01-24 10:00:00",-64.8138333,-64.04166667,0,1.479,58.544,20.121
PAL1213,"2013-01-24 10:00:00",-64.7795,-64.0725,5,1.547,59.611,20.906
PAL1213,"2013-01-24 10:00:00",-64.7795,-64.0725,10,1.561,61.682,20.434
PAL1213,"2013-01-24 10:00:00",-64.7795,-64.0725,20,1.691,61.558,23.117
PAL1213,"2013-01-24 10:00:00",-64.7795,-64.0725,30,1.788,62.216,24.142
PAL1213,"2013-01-24 10:00:00",-64.7795,-64.0725,40,2.031,65.523,27.874
PAL1213,"2013-01-24 10:00:00",-64.7795,-64.0725,50,-999,-999,-999
PAL1213,"2013-01-31 10:45:00",-64.8138333,-64.04166667,0,1.722,62.272,21.8675
PAL1213,"2013-01-31 10:45:00",-64.7795,-64.0725,5,1.646,60.6925,23.083
PAL1213,"2013-01-31 10:45:00",-64.7795,-64.0725,10,1.58,62.409,22.202
PAL1213,"2013-01-31 10:45:00",-64.7795,-64.0725,20,1.68,62.747,23.2105
PAL1213,"2013-01-31 10:45:00",-64.7795,-64.0725,30,1.664,64.805,23.8585
PAL1213,"2013-01-31 10:45:00",-64.7795,-64.0725,40,1.886,64.689,25.799
PAL1213,"2013-01-31 10:45:00",-64.7795,-64.0725,50,2.277,65.492,32.175
PAL1213,"2013-02-06 11:15:00",-64.8138333,-64.04166667,0,1.569,60.331,21.224
PAL1213,"2013-02-06 11:15:00",-64.7795,-64.0725,5,0.64,60.284,21.797
PAL1213,"2013-02-06 11:15:00",-64.7795,-64.0725,10,1.602,60.234,21.888
PAL1213,"2013-02-06 11:15:00",-64.7795,-64.0725,20,1.558,57.378,22.129
PAL1213,"2013-02-06 11:15:00",-64.7795,-64.0725,30,1.759,65.434,23.436
PAL1213,"2013-02-06 11:15:00",-64.7795,-64.0725,40,1.587,69.284,25.026
PAL1213,"2013-02-06 11:15:00",-64.7795,-64.0725,50,1.924,64.188,26.312
PAL1213,"2013-02-08 10:10:00",-64.8138333,-64.04166667,0,1.497,57.746,20.355
PAL1213,"2013-02-08 10:10:00",-64.7795,-64.0725,5,1.583,59.407,21.475
PAL1213,"2013-02-08 10:10:00",-64.7795,-64.0725,10,1.502,58.792,20.937
PAL1213,"2013-02-08 10:10:00",-64.7795,-64.0725,20,1.614,61.316,22.326
PAL1213,"2013-02-08 10:10:00",-64.7795,-64.0725,30,1.767,61.104,23.708
PAL1213,"2013-02-08 10:10:00",-64.7795,-64.0725,40,1.876,63.2565,25.926
PAL1213,"2013-02-08 10:10:00",-64.7795,-64.0725,50,1.933,63.409,26.352
PAL1213,"2013-02-12 10:15:00",-64.8138333,-64.04166667,0,1.407,56.7315,20.638
PAL1213,"2013-02-12 10:15:00",-64.7795,-64.0725,5,1.462,56.437,20.244
PAL1213,"2013-02-12 10:15:00",-64.7795,-64.0725,10,1.497,60.969,20.72
PAL1213,"2013-02-12 10:15:00",-64.7795,-64.0725,20,1.752,63.154,23.347
PAL1213,"2013-02-12 10:15:00",-64.7795,-64.0725,30,1.736,59.531,24.728
PAL1213,"2013-02-12 10:15:00",-64.7795,-64.0725,40,1.743,64.737,25.945
PAL1213,"2013-02-12 10:15:00",-64.7795,-64.0725,50,1.965,71.176,27.73
PAL1213,"2013-02-15 10:05:00",-64.8138333,-64.04166667,0,1.58,59.729,21.664
PAL1213,"2013-02-15 10:05:00",-64.7795,-64.0725,5,1.548,59.506,21.643
PAL1213,"2013-02-15 10:05:00",-64.7795,-64.0725,10,1.641,60.586,21.877
PAL1213,"2013-02-15 10:05:00",-64.7795,-64.0725,20,1.213,59.43,25.15
PAL1213,"2013-02-15 10:05:00",-64.7795,-64.0725,30,1.643,60.94,22.6795
PAL1213,"2013-02-15 10:05:00",-64.7795,-64.0725,40,1.872,63.1395,26.163
PAL1213,"2013-02-15 10:05:00",-64.7795,-64.0725,50,1.2995,60.8915,32.68
PAL1213,"2013-02-18 10:45:00",-64.8138333,-64.04166667,0,1.804,60.2275,25.594
PAL1213,"2013-02-18 10:45:00",-64.7795,-64.0725,5,1.253,57.895,22.838
PAL1213,"2013-02-18 10:45:00",-64.7795,-64.0725,10,1.648,56.027,22.918
PAL1213,"2013-02-18 10:45:00",-64.7795,-64.0725,20,1.686,57.398,24.204
PAL1213,"2013-02-18 10:45:00",-64.7795,-64.0725,30,-999,-999,-999
PAL1213,"2013-02-18 10:45:00",-64.7795,-64.0725,40,1.759,59.575,24.609
PAL1213,"2013-02-18 10:45:00",-64.7795,-64.0725,50,1.785,59.038,24.52
PAL1213,"2013-02-22 09:35:00",-64.8138333,-64.04166667,0,1.592,57.675,22.236
PAL1213,"2013-02-22 09:35:00",-64.7795,-64.0725,5,1.604,57.114,22.808
PAL1213,"2013-02-22 09:35:00",-64.7795,-64.0725,10,1.628,55.864,22.62
PAL1213,"2013-02-22 09:35:00",-64.7795,-64.0725,20,1.786,59.914,24.654
PAL1213,"2013-02-22 09:35:00",-64.7795,-64.0725,30,1.899,67.636,25.329
PAL1213,"2013-02-22 09:35:00",-64.7795,-64.0725,40,2.034,65.783,28.981
PAL1213,"2013-02-22 09:35:00",-64.7795,-64.0725,50,1.28,69.691,27.157
PAL1213,"2013-02-25 10:15:00",-64.8138333,-64.04166667,0,1.523,52.148,21.041
PAL1213,"2013-02-25 10:15:00",-64.7795,-64.0725,5,1.651,57.2135,23.38
PAL1213,"2013-02-25 10:15:00",-64.7795,-64.0725,10,1.61,55.861,22.84
PAL1213,"2013-02-25 10:15:00",-64.7795,-64.0725,20,1.875,64.944,26.107
PAL1213,"2013-02-25 10:15:00",-64.7795,-64.0725,30,1.998,70.335,27.578
PAL1213,"2013-02-25 10:15:00",-64.7795,-64.0725,40,2.088,68.921,28.843
PAL1213,"2013-02-25 10:15:00",-64.7795,-64.0725,50,2.101,70.317,29.08
PAL1213,"2013-03-01 11:10:00",-64.8138333,-64.04166667,0,1.541,59.251,21.666
PAL1213,"2013-03-01 11:10:00",-64.7795,-64.0725,5,1.574,55.9445,21.576
PAL1213,"2013-03-01 11:10:00",-64.7795,-64.0725,10,1.664,57.473,23.86
PAL1213,"2013-03-01 11:10:00",-64.7795,-64.0725,20,1.827,59.334,25.682
PAL1213,"2013-03-01 11:10:00",-64.7795,-64.0725,30,2.005,71.368,27.161
PAL1213,"2013-03-01 11:10:00",-64.7795,-64.0725,40,2.568,71.307,36.382
PAL1213,"2013-03-01 11:10:00",-64.7795,-64.0725,50,2.18,72.819,29.296
PAL1213,"2013-03-06 10:25:00",-64.8138333,-64.04166667,0,1.556,56.5385,22.757
PAL1213,"2013-03-06 10:25:00",-64.7795,-64.0725,5,1.563,59.956,22.356
PAL1213,"2013-03-06 10:25:00",-64.7795,-64.0725,10,-999,-999,-999
PAL1213,"2013-03-06 10:25:00",-64.7795,-64.0725,20,1.337,61.069,22.892
PAL1213,"2013-03-06 10:25:00",-64.7795,-64.0725,30,2.003,66.74,26.678
PAL1213,"2013-03-06 10:25:00",-64.7795,-64.0725,40,1.12,72.572,27.775
PAL1213,"2013-03-06 10:25:00",-64.7795,-64.0725,50,2.541,71.1275,40.858
PAL1213,"2013-03-08 09:30:00",-64.8138333,-64.04166667,0,1.549,58.034,22.129
PAL1213,"2013-03-08 09:30:00",-64.7795,-64.0725,5,1.368,54.168,18.711
PAL1213,"2013-03-08 09:30:00",-64.7795,-64.0725,10,1.202,60.714,22.227
PAL1213,"2013-03-08 09:30:00",-64.7795,-64.0725,20,1.904,62.2175,27.048
PAL1213,"2013-03-08 09:30:00",-64.7795,-64.0725,30,2.03,69.252,27.213
PAL1213,"2013-03-08 09:30:00",-64.7795,-64.0725,40,2.234,69.0645,31.583
PAL1213,"2013-03-08 09:30:00",-64.7795,-64.0725,50,2.155,72.047,29.646
PAL1213,"2013-03-11 10:00:00",-64.8138333,-64.04166667,0,1.097,60.155,20.677
PAL1213,"2013-03-11 10:00:00",-64.7795,-64.0725,5,1.535,59.778,21.951
PAL1213,"2013-03-11 10:00:00",-64.7795,-64.0725,10,1.688,61.075,23.651
PAL1213,"2013-03-11 10:00:00",-64.7795,-64.0725,20,1.857,64.616,24.918
PAL1213,"2013-03-11 10:00:00",-64.7795,-64.0725,30,0.998,34.351,11.404
PAL1213,"2013-03-11 10:00:00",-64.7795,-64.0725,40,2.146,72.212,29.231
PAL1213,"2013-03-11 10:00:00",-64.7795,-64.0725,50,2.264,73.927,30.923
PAL1213,"2013-03-15 10:00:00",-64.8138333,-64.04166667,0,1.564,58.205,21.509
PAL1213,"2013-03-15 10:00:00",-64.7795,-64.0725,5,1.641,52.931,21.934
PAL1213,"2013-03-15 10:00:00",-64.7795,-64.0725,10,1.18,56.7155,21.673
PAL1213,"2013-03-15 10:00:00",-64.7795,-64.0725,20,2.054,64.944,28.261
PAL1213,"2013-03-15 10:00:00",-64.7795,-64.0725,30,2.129,70.625,31.18
PAL1213,"2013-03-15 10:00:00",-64.7795,-64.0725,40,1.732,71.893,29.954
PAL1213,"2013-03-15 10:00:00",-64.7795,-64.0725,50,1.68,76.691,29.913
PAL1213,"2013-03-18 10:45:00",-64.8138333,-64.04166667,0,1.567,61.893,22.53
PAL1213,"2013-03-18 10:45:00",-64.7795,-64.0725,5,1.685,63.059,23.202
PAL1213,"2013-03-18 10:45:00",-64.7795,-64.0725,10,1.618,63.729,23.14
PAL1213,"2013-03-18 10:45:00",-64.7795,-64.0725,20,1.12,62.039,23.425
PAL1213,"2013-03-18 10:45:00",-64.7795,-64.0725,30,1.42,63.812,25.61
PAL1213,"2013-03-18 10:45:00",-64.7795,-64.0725,40,2.215,73.638,30.355
PAL1213,"2013-03-18 10:45:00",-64.7795,-64.0725,50,2.178,68.1255,30.787
PAL1213,"2013-03-21 10:15:00",-64.8138333,-64.04166667,0,-999,-999,-999
PAL1213,"2013-03-21 10:15:00",-64.7795,-64.0725,5,1.06,65.761,24.342
PAL1213,"2013-03-21 10:15:00",-64.7795,-64.0725,10,1.742,62.194,24.661
PAL1213,"2013-03-21 10:15:00",-64.7795,-64.0725,20,1.571,62.423,20.809
PAL1213,"2013-03-21 10:15:00",-64.7795,-64.0725,30,1.77,65.918,24.988
PAL1213,"2013-03-21 10:15:00",-64.7795,-64.0725,40,1.12,65.161,25.861
PAL1213,"2013-03-21 10:15:00",-64.7795,-64.0725,50,1.38,68.157,26.57
PAL1213,"2012-11-02 12:00:00",-64.8138333,-64.04166667,0,2.044,65.61,29.811
PAL1213,"2012-11-02 12:00:00",-64.8138333,-64.04166667,5,1.658,46.854,24.238
PAL1213,"2012-11-02 12:00:00",-64.8138333,-64.04166667,10,2.054,68.659,29.205
PAL1213,"2012-11-02 12:00:00",-64.8138333,-64.04166667,20,1.48,65.479,29.214
PAL1213,"2012-11-02 12:00:00",-64.8138333,-64.04166667,35,2.159,66.042,31.089
PAL1213,"2012-11-02 12:00:00",-64.8138333,-64.04166667,50,2.138,70.57,30.748
PAL1213,"2012-11-10 10:30:00",-64.8138333,-64.04166667,0,0.758,67.398,22.9235
PAL1213,"2012-11-10 10:30:00",-64.8138333,-64.04166667,5,0.762,65.03,23.186
PAL1213,"2012-11-10 10:30:00",-64.8138333,-64.04166667,10,1.918,64.539,28.6165
PAL1213,"2012-11-10 10:30:00",-64.8138333,-64.04166667,20,1.811,61.52,28.9935
PAL1213,"2012-11-10 10:30:00",-64.8138333,-64.04166667,35,1.803,65.238,28.4735
PAL1213,"2012-11-10 10:30:00",-64.8138333,-64.04166667,50,1.978,69.352,29.302
PAL1213,"2012-11-10 10:30:00",-64.8138333,-64.04166667,65,2.083,68.755,30.805
PAL1213,"2012-11-14 10:30:00",-64.8138333,-64.04166667,0,1.939,63.4305,27.9425
PAL1213,"2012-11-14 10:30:00",-64.8138333,-64.04166667,5,1.916,64.575,28.94
PAL1213,"2012-11-14 10:30:00",-64.8138333,-64.04166667,10,1.412,63.918,25.578
PAL1213,"2012-11-14 10:30:00",-64.8138333,-64.04166667,20,1.968,67.646,27.829
